week_start,groupe,campagne,ACTE(VGP),DOSES(J07E1),actes_7day_ma,age_class,1er jour de la semaine,Semaine,Classe d'âge,Taux de passages aux urgences pour grippe,Taux d'hospitalisations après passages aux urgences pour grippe,Taux d'actes médicaux SOS médecins pour grippe,date,year,week,severity_index,emergency_4week_ma,is_peak
,,,,,,,2020-09-07,2020-S37,65 ans ou plus,16.39564174,10.348752975,149.2194674,2020-09-07,2020,37,12.767508481,14.10414223375,False
,,,,,,,2020-09-07,2020-S37,Tous âges,96.929482175,18.522884181,386.96904248,2020-09-07,2020,37,49.885523378600006,67.112156358,False
,,,,,,,2020-09-14,2020-S38,00-04 ans,126.28034236,62.421972534,126.27591287,2020-09-14,2020,38,87.96532046440001,78.630245835,True
,,,,,,,2020-09-14,2020-S38,05-14 ans,122.92877814,34.566194262,366.20890553,2020-09-14,2020,38,69.9112278132,98.18199200525,False
,,,,,,,2020-09-14,2020-S38,15-64 ans,138.45778456,20.613456464,472.52695066,2020-09-14,2020,38,67.7511877024,107.1006663835,False
,,,,,,,2020-09-14,2020-S38,65 ans ou plus,16.586248492,17.298643786,103.69141435,2020-09-14,2020,38,17.0136856684,15.3886551295,False
,,,,,,,2020-09-14,2020-S38,Tous âges,109.31534413,21.937595977,365.28818677,2020-09-14,2020,38,56.88869523820001,83.0349120985,False
,,,,,,,2020-09-21,2020-S39,00-04 ans,78.992225502,71.326676177,156.60763763,2020-09-21,2020,39,74.392895907,89.32443168075,False
,,,,,,,2020-09-21,2020-S39,05-14 ans,69.131349564,0.0,360.73177016,2020-09-21,2020,39,27.6525398256,100.6391790445,False
,,,,,,,2020-09-21,2020-S39,15-64 ans,108.70442955,17.196165255,496.8724778,2020-09-21,2020,39,53.799470973000005,116.37085571325,False
,,,,,,,2020-09-21,2020-S39,65 ans ou plus,25.119711123,24.837668098,191.53225806,2020-09-21,2020,39,24.950485307999998,18.677973424,False
,,,,,,,2020-09-21,2020-S39,Tous âges,82.621183646,22.909103725,395.173454,2020-09-21,2020,39,46.7939356934,90.33995838725001,False
,,,,,,,2020-09-28,2020-S40,00-04 ans,95.956732237,72.595281307,146.18239064,2020-09-28,2020,40,81.93986167899999,90.16639844425,False
,,,,,,,2020-09-28,2020-S40,05-14 ans,77.197722667,83.437630371,258.96142838,2020-09-28,2020,40,80.94166728939999,103.34935954525,False
,,,,,,,2020-09-28,2020-S40,15-64 ans,94.924227738,22.027402088,525.34872286,2020-09-28,2020,40,51.186132348,116.6183479695,False
,,,,,,,2020-09-28,2020-S40,65 ans ou plus,21.826232013,16.990621177,154.72391452,2020-09-28,2020,40,18.9248655114,19.981958342,False
,,,,,,,2020-09-28,2020-S40,Tous âges,75.44153841,24.441767489,384.29990582,2020-09-28,2020,40,44.841675857400006,91.07688709025001,False
,,,,,,,2020-10-05,2020-S41,00-04 ans,90.965474468,32.711808963,95.602294455,2020-10-05,2020,41,56.013275165,98.04869364175,False
,,,,,,,2020-10-05,2020-S41,05-14 ans,56.160494212,0.0,362.85445505,2020-10-05,2020,41,22.464197684800002,81.35458614575,False
,,,,,,,2020-10-05,2020-S41,15-64 ans,106.10923946,25.926886181,576.11061324,2020-10-05,2020,41,57.9998274926,112.04892032699999,False
,,,,,,,2020-10-05,2020-S41,65 ans ou plus,26.610731952,13.54233673,128.62372613,2020-10-05,2020,41,18.7696948188,22.535730894999997,False
,,,,,,,2020-10-05,2020-S41,Tous âges,80.0983327,18.842391956,417.27331402,2020-10-05,2020,41,43.344768253599995,86.8690997215,False
,,,,,,,2020-10-12,2020-S42,00-04 ans,132.32983211,66.6000666,180.09004502,2020-10-12,2020,42,92.891972804,99.56106607925,False
,,,,,,,2020-10-12,2020-S42,05-14 ans,72.651790348,85.579803166,323.815131,2020-10-12,2020,42,80.40859803880001,68.78533919775,False
2020-10-12,moins de 65 ans,2020-2021,227848.0,1258887.0,55836.022222222215,15-64 ans,2020-10-12,2020-S42,15-64 ans,148.17444981,31.062791214,795.0028393,2020-10-12,2020,42,77.9074546524,114.47808663949999,False
2020-10-12,65 ans et plus,2020-2021,909653.0,4337440.0,225649.77777777778,65 ans ou plus,2020-10-12,2020-S42,65 ans ou plus,28.3902716,20.323826299,291.23386079,2020-10-12,2020,42,23.5504044194,25.486736672,False
,,,,,,,2020-10-12,2020-S42,Tous âges,109.52735902,29.616724739,573.38068866,2020-10-12,2020,42,61.5809784514,86.922103444,False
,,,,,,,2020-10-19,2020-S43,00-04 ans,85.896596859,32.894736842,154.81587969,2020-10-19,2020,43,54.09548084880001,101.28715891850001,False
,,,,,,,2020-10-19,2020-S43,05-14 ans,36.170102826,0.0,311.73458027,2020-10-19,2020,43,14.4680411304,60.545027513250005,False
2020-10-19,moins de 65 ans,2020-2021,99955.0,410447.0,21505.632653061224,15-64 ans,2020-10-19,2020-S43,15-64 ans,180.79577639,40.167812193,770.43984643,2020-10-19,2020,43,96.4189978718,132.5009233495,False
2020-10-19,65 ans et plus,2020-2021,385528.0,1142176.0,84487.02040816327,65 ans ou plus,2020-10-19,2020-S43,65 ans ou plus,36.723639313,29.625728299,246.54398169,2020-10-19,2020,43,32.4648927046,28.387718719499997,False
,,,,,,,2020-10-19,2020-S43,Tous âges,123.70745347,32.884488906,556.84310401,2020-10-19,2020,43,69.21367473160001,97.1936709,False
,,,,,,,2020-10-26,2020-S44,00-04 ans,65.402223676,75.67158532,190.76688287,2020-10-26,2020,44,71.56384066240001,93.64853177825,False
,,,,,,,2020-10-26,2020-S44,05-14 ans,84.797092671,0.0,380.49940547,2020-10-26,2020,44,33.9188370684,62.44487001425001,False
2020-10-26,moins de 65 ans,2020-2021,82760.0,265674.0,11871.69387755102,15-64 ans,2020-10-26,2020-S44,15-64 ans,151.70828218,46.405865701,539.29121726,2020-10-26,2020,44,88.5268322926,146.69693696,False
2020-10-26,65 ans et plus,2020-2021,306324.0,658197.0,44257.0,65 ans ou plus,2020-10-26,2020-S44,65 ans ou plus,51.518122746,48.009327526,218.18816547,2020-10-26,2020,44,49.412845614000005,35.810691402749995,False
,,,,,,,2020-10-26,2020-S44,Tous âges,111.9607739,47.108276562,424.83552088,2020-10-26,2020,44,73.0492754972,106.3234797725,False
,,,,,,,2020-11-02,2020-S45,00-04 ans,153.50334241,40.420371867,161.4205004,2020-11-02,2020,45,85.6535600842,109.28299876375,False
,,,,,,,2020-11-02,2020-S45,05-14 ans,76.295837108,0.0,346.15384615,2020-11-02,2020,45,30.5183348432,67.47870573825,False
2020-11-02,moins de 65 ans,2020-2021,104620.0,307428.0,13488.408163265307,15-64 ans,2020-11-02,2020-S45,15-64 ans,124.52266312,51.279660622,596.32363584,2020-11-02,2020,45,80.57686162120001,151.300292875,False
2020-11-02,65 ans et plus,2020-2021,405484.0,825124.0,52217.897959183676,65 ans ou plus,2020-11-02,2020-S45,65 ans ou plus,36.708794378,24.164595416,169.02995586,2020-11-02,2020,45,29.1822750008,38.33520700925,False
,,,,,,,2020-11-02,2020-S45,Tous âges,99.615702725,34.570596798,435.05815049,2020-11-02,2020,45,60.5886391688,111.20282227875,False
,,,,,,,2020-11-09,2020-S46,00-04 ans,96.698439011,110.98779134,219.15406531,2020-11-09,2020,46,105.2720504084,100.37515048899999,False
,,,,,,,2020-11-09,2020-S46,05-14 ans,57.022545837,46.317739694,387.52862427,2020-11-09,2020,46,50.59966215119999,63.5713946105,False
2020-11-09,moins de 65 ans,2020-2021,96724.0,266459.0,14632.387755102041,15-64 ans,2020-11-09,2020-S46,15-64 ans,97.443540066,46.761748889,461.55211693,2020-11-09,2020,46,67.03446535980001,138.617565439,False
2020-11-09,65 ans et plus,2020-2021,350342.0,649409.0,54502.4693877551,65 ans ou plus,2020-11-09,2020-S46,65 ans ou plus,43.142965,59.958381829,144.66546112,2020-11-09,2020,46,53.2322150974,42.02338035925,False
,,,,,,,2020-11-09,2020-S46,Tous âges,79.632520662,56.775516932,357.36843855,2020-11-09,2020,46,65.918318424,103.72911268925,False
,,,,,,,2020-11-16,2020-S47,00-04 ans,88.23666001,75.700227101,228.65853659,2020-11-16,2020,47,80.7148002646,100.96016627675,False
,,,,,,,2020-11-16,2020-S47,05-14 ans,72.373446986,42.716787698,328.60601868,2020-11-16,2020,47,54.579451413200005,72.6222306505,False
2020-11-16,moins de 65 ans,2020-2021,65571.0,168109.0,11160.836734693878,15-64 ans,2020-11-16,2020-S47,15-64 ans,73.218624155,14.232849416,363.7300029,2020-11-16,2020,47,37.8271593116,111.72327738025,False
2020-11-16,65 ans et plus,2020-2021,207027.0,337631.0,36620.142857142855,65 ans ou plus,2020-11-16,2020-S47,65 ans ou plus,23.346862541,28.730472257,131.77901673,2020-11-16,2020,47,26.5770283706,38.679186166250005,False
,,,,,,,2020-11-16,2020-S47,Tous âges,62.084975436,25.971134939,296.04680021,2020-11-16,2020,47,40.416671137799995,88.32349318075,False
,,,,,,,2020-11-23,2020-S48,00-04 ans,86.584032082,110.61946903,126.42225032,2020-11-23,2020,48,101.00529425079999,106.25561837825,False
,,,,,,,2020-11-23,2020-S48,05-14 ans,49.274153811,40.95004095,395.32202273,2020-11-23,2020,48,44.279686094400006,63.7414959355,False
2020-11-23,moins de 65 ans,2020-2021,39541.0,104680.0,6758.6122448979595,15-64 ans,2020-11-23,2020-S48,15-64 ans,58.592796341,33.435231181,388.79473632,2020-11-23,2020,48,43.498257245000005,88.44440592049999,False
2020-11-23,65 ans et plus,2020-2021,105462.0,178095.0,18899.693877551017,65 ans ou plus,2020-11-23,2020-S48,65 ans ou plus,10.30555985,17.472742522,170.23833367,2020-11-23,2020,48,14.6058694532,28.37604544225,False
,,,,,,,2020-11-23,2020-S48,Tous âges,47.944071062,29.247248931,306.28962177,2020-11-23,2020,48,36.7259777834,72.31931747125,False
,,,,,,,2020-11-30,2020-S49,00-04 ans,86.304792187,36.010082823,314.97663077,2020-11-30,2020,49,56.1279665686,89.4559808225,False
,,,,,,,2020-11-30,2020-S49,05-14 ans,36.049026676,0.0,419.82883901,2020-11-30,2020,49,14.419610670399999,53.6797933275,False
2020-11-30,moins de 65 ans,2020-2021,20402.0,59512.0,3678.530612244898,15-64 ans,2020-11-30,2020-S49,15-64 ans,59.858144398,14.595699134,562.98149733,2020-11-30,2020,49,32.7006772396,72.27827624,False
2020-11-30,65 ans et plus,2020-2021,51618.0,87566.0,9142.142857142857,65 ans ou plus,2020-11-30,2020-S49,65 ans ou plus,18.385425372,27.234969701,138.98540653,2020-11-30,2020,49,23.6951519694,23.795203190749998,False
,,,,,,,2020-11-30,2020-S49,Tous âges,48.956612202,21.844792748,433.56913409,2020-11-30,2020,49,32.6895205296,59.65454484050001,False
,,,,,,,2020-12-07,2020-S50,00-04 ans,116.1140498,36.376864314,255.29500756,2020-12-07,2020,50,68.2717385084,94.30988351975,False
,,,,,,,2020-12-07,2020-S50,05-14 ans,49.83134008,0.0,460.75627582,2020-12-07,2020,50,19.932536032,51.88199188825,False
2020-12-07,moins de 65 ans,2020-2021,13834.0,37983.0,2279.081632653061,15-64 ans,2020-12-07,2020-S50,15-64 ans,55.627518139,33.699210476,625.41880724,2020-12-07,2020,50,42.4705335412,61.82427075825,False
2020-12-07,65 ans et plus,2020-2021,38752.0,71731.0,6084.428571428572,65 ans ou plus,2020-12-07,2020-S50,65 ans ou plus,19.656663609,20.274379942,108.04439642,2020-12-07,2020,50,20.0272934088,17.923627843,False
,,,,,,,2020-12-07,2020-S50,Tous âges,51.644583668,25.216138329,446.54226871,2020-12-07,2020,50,35.7875164646,52.657560592,False
,,,,,,,2020-12-14,2020-S51,00-04 ans,125.94970138,68.610634648,279.32960894,2020-12-14,2020,51,91.5462613408,103.73814386225,False
,,,,,,,2020-12-14,2020-S51,05-14 ans,53.355222655,0.0,443.68600683,2020-12-14,2020,51,21.342089062,47.1274358055,False
2020-12-14,moins de 65 ans,2020-2021,16973.0,47605.0,1994.612244897959,15-64 ans,2020-12-14,2020-S51,15-64 ans,64.242977778,24.181457658,496.39559884,2020-12-14,2020,51,40.206065706,59.580359164,False
2020-12-14,65 ans et plus,2020-2021,78608.0,166858.0,7997.836734693878,65 ans ou plus,2020-12-14,2020-S51,65 ans ou plus,17.936342291,21.012081947,137.93103448,2020-12-14,2020,51,19.7817860846,16.5709977805,False
,,,,,,,2020-12-14,2020-S51,Tous âges,57.617636007,23.932693901,391.18183325,2020-12-14,2020,51,37.4066707434,51.54072573475,False
,,,,,,,2020-12-21,2020-S52,00-04 ans,172.71157168,35.063113604,351.24979579,2020-12-21,2020,52,90.1224968344,125.27002876175,False
,,,,,,,2020-12-21,2020-S52,05-14 ans,45.709808019,0.0,485.00881834,2020-12-21,2020,52,18.2839232076,46.2363493575,False
2020-12-21,moins de 65 ans,2020-2021,24961.0,79062.0,3705.2653061224487,15-64 ans,2020-12-21,2020-S52,15-64 ans,72.045519669,25.418128209,547.49172396,2020-12-21,2020,52,44.069084793,62.943539996,False
2020-12-21,65 ans et plus,2020-2021,48909.0,108037.0,10448.836734693878,65 ans ou plus,2020-12-21,2020-S52,65 ans ou plus,24.105679298,21.288674425,127.76491256,2020-12-21,2020,52,22.415476374199997,20.021027642499998,False
,,,,,,,2020-12-21,2020-S52,Tous âges,68.39246617,22.91300695,423.71500277,2020-12-21,2020,52,41.104790638000004,56.652824511750005,False
,,,,,,,2020-12-28,2020-S53,00-04 ans,153.05916945,71.301247772,243.11183144,2020-12-28,2020,53,104.0044164432,141.95862307750002,False
,,,,,,,2020-12-28,2020-S53,05-14 ans,83.512288237,0.0,413.82164287,2020-12-28,2020,53,33.404915294800006,58.102164747749995,False
2020-12-28,moins de 65 ans,2020-2021,21082.0,63480.0,3224.204081632653,15-64 ans,2020-12-28,2020-S53,15-64 ans,77.476230593,23.464263926,516.08120438,2020-12-28,2020,53,45.069050592800004,67.34806154475001,False
2020-12-28,65 ans et plus,2020-2021,27867.0,57432.0,4593.469387755102,65 ans ou plus,2020-12-28,2020-S53,65 ans ou plus,34.736381073,43.047783039,195.92192149,2020-12-28,2020,53,39.7232222526,24.10876656775,False
,,,,,,,2020-12-28,2020-S53,Tous âges,73.93438946,35.597323081,398.20806371,2020-12-28,2020,53,50.9321496326,62.897268826250006,False
,,,,,,,2021-01-04,2021-S01,00-04 ans,116.85519304,109.09090909,261.71485543,2021-01-04,2021,1,112.19662267000001,142.1439088875,False
,,,,,,,2021-01-04,2021-S01,05-14 ans,51.096611902,41.841004184,564.03450564,2021-01-04,2021,1,45.5432472712,58.41848270325,False
2021-01-04,moins de 65 ans,2020-2021,16889.0,59704.0,2372.979591836735,15-64 ans,2021-01-04,2021-S01,15-64 ans,85.661718151,40.832993058,748.00910125,2021-01-04,2021,1,58.764483095200006,74.85661154774999,False
2021-01-04,65 ans et plus,2020-2021,23062.0,43406.0,3212.387755102041,65 ans ou plus,2021-01-04,2021-S01,65 ans ou plus,27.441115939,22.29015412,231.31672598,2021-01-04,2021,1,24.3505388476,26.054879650249998,False
,,,,,,,2021-01-04,2021-S01,Tous âges,69.320015242,34.139014065,572.5629163,2021-01-04,2021,1,48.2114145358,67.31612671975,False
,,,,,,,2021-01-11,2021-S02,00-04 ans,88.409885067,33.738191633,357.01535166,2021-01-11,2021,2,55.6068690066,132.75895480925,False
,,,,,,,2021-01-11,2021-S02,05-14 ans,73.158241276,0.0,738.2853699,2021-01-11,2021,2,29.2632965104,63.3692373585,False
2021-01-11,moins de 65 ans,2020-2021,8879.0,29792.0,1626.5918367346937,15-64 ans,2021-01-11,2021-S02,15-64 ans,79.241079772,77.307867212,777.61914887,2021-01-11,2021,2,78.08115223600001,78.60613704625,False
2021-01-11,65 ans et plus,2020-2021,11702.0,21415.0,2129.8367346938776,65 ans ou plus,2021-01-11,2021-S02,65 ans ou plus,20.111386139,16.14205004,197.49835418,2021-01-11,2021,2,17.7297844796,26.59864061225,False
,,,,,,,2021-01-11,2021-S02,Tous âges,64.127742463,39.461944959,602.11790534,2021-01-11,2021,2,49.3282639606,68.94365333375,False
,,,,,,,2021-01-18,2021-S03,00-04 ans,163.08484036,29.664787897,349.52813702,2021-01-18,2021,3,83.0328088822,130.35227197925002,False
,,,,,,,2021-01-18,2021-S03,05-14 ans,32.168132104,0.0,754.86690505,2021-01-18,2021,3,12.867252841600001,59.983818379750005,False
2021-01-18,moins de 65 ans,2020-2021,5536.0,18482.0,934.6122448979593,15-64 ans,2021-01-18,2021-S03,15-64 ans,66.528735296,26.854048248,766.10949612,2021-01-18,2021,3,42.723923067200005,77.226940953,False
2021-01-18,65 ans et plus,2020-2021,7361.0,13721.0,1226.1020408163265,65 ans ou plus,2021-01-18,2021-S03,65 ans ou plus,30.495242742,35.046356772,218.40281075,2021-01-18,2021,3,33.22591116,28.196031473250002,False
,,,,,,,2021-01-18,2021-S03,Tous âges,63.969108736,30.222132675,590.05976246,2021-01-18,2021,3,43.7209230994,67.83781397525,False
,,,,,,,2021-01-25,2021-S04,00-04 ans,116.89472599,57.703404501,302.96909715,2021-01-25,2021,4,81.3799330966,121.31116111425,False
,,,,,,,2021-01-25,2021-S04,05-14 ans,88.59279209,81.4000814,681.90428084,2021-01-25,2021,4,84.27716567600001,61.25394434300001,False
2021-01-25,moins de 65 ans,2020-2021,3899.0,11835.0,623.1428571428571,15-64 ans,2021-01-25,2021-S04,15-64 ans,88.246569595,21.887585362,848.50993377,2021-01-25,2021,4,48.431179055200005,79.9195257035,False
2021-01-25,65 ans et plus,2020-2021,5224.0,8943.0,819.7551020408163,65 ans ou plus,2021-01-25,2021-S04,65 ans ou plus,28.546959749,35.972399359,137.48404203,2021-01-25,2021,4,33.002223515,26.64867614225,False
,,,,,,,2021-01-25,2021-S04,Tous âges,76.950442368,33.701238521,604.3996741,2021-01-25,2021,4,51.0009200598,68.59182720225,False
,,,,,,,2021-02-01,2021-S05,00-04 ans,105.99344768,25.980774227,363.15822428,2021-02-01,2021,5,57.98584360820001,118.59572477425,False
,,,,,,,2021-02-01,2021-S05,05-14 ans,43.023563675,0.0,444.07105137,2021-02-01,2021,5,17.20942547,59.235682286250004,False
2021-02-01,moins de 65 ans,2020-2021,2052.0,6138.0,377.26530612244903,15-64 ans,2021-02-01,2021-S05,15-64 ans,89.42195096,26.140373807,776.15201081,2021-02-01,2021,5,51.4530046682,80.85958390575,False
2021-02-01,65 ans et plus,2020-2021,2745.0,3740.0,506.42857142857144,65 ans ou plus,2021-02-01,2021-S05,65 ans ou plus,18.9426826,16.492397005,216.47151432,2021-02-01,2021,5,17.472511243,24.5240678075,False
,,,,,,,2021-02-01,2021-S05,Tous âges,69.275021837,20.082673673,559.26651696,2021-02-01,2021,5,39.7596129386,68.580578851,False
,,,,,,,2021-02-08,2021-S06,00-04 ans,171.84401851,26.975991368,222.30455724,2021-02-08,2021,6,84.92320222480001,139.454258135,False
,,,,,,,2021-02-08,2021-S06,05-14 ans,74.366902814,42.60758415,375.43577367,2021-02-08,2021,6,55.311311615600005,59.537847670750004,False
2021-02-08,moins de 65 ans,2020-2021,1426.0,3587.0,233.24489795918367,15-64 ans,2021-02-08,2021-S06,15-64 ans,83.747214495,26.24557106,830.82017622,2021-02-08,2021,6,49.246228433999995,81.9861175865,False
2021-02-08,65 ans et plus,2020-2021,2373.0,2082.0,356.85714285714283,65 ans ou plus,2021-02-08,2021-S06,65 ans ou plus,23.71166614,29.965040786,110.26463512,2021-02-08,2021,6,27.4636909276,25.42413780775,False
,,,,,,,2021-02-08,2021-S06,Tous âges,78.396193299,28.837509118,524.83434,2021-02-08,2021,6,48.6609827904,72.14769156,False
,,,,,,,2021-02-15,2021-S07,00-04 ans,149.911277,49.492699827,230.79459281,2021-02-15,2021,7,89.66013069620001,136.160867295,False
,,,,,,,2021-02-15,2021-S07,05-14 ans,60.753341434,0.0,303.29289428,2021-02-15,2021,7,24.3013365736,66.68415000325001,False
2021-02-15,moins de 65 ans,2020-2021,1003.0,2765.0,159.71428571428572,15-64 ans,2021-02-15,2021-S07,15-64 ans,77.502214349,33.493824576,658.30543102,2021-02-15,2021,7,51.0971804852,84.72948734975,False
2021-02-15,65 ans et plus,2020-2021,1629.0,1614.0,265.6734693877551,65 ans ou plus,2021-02-15,2021-S07,65 ans ou plus,27.103943624,19.353590091,227.41744747,2021-02-15,2021,7,22.4537315042,24.576313028250002,False
,,,,,,,2021-02-15,2021-S07,Tous âges,72.235599185,26.031074595,457.89801626,2021-02-15,2021,7,44.512884431,74.21431417225,False
,,,,,,,2021-02-22,2021-S08,00-04 ans,101.20836656,50.890585242,227.22275159,2021-02-22,2021,8,71.0176977692,132.23927743750002,False
,,,,,,,2021-02-22,2021-S08,05-14 ans,60.413834768,0.0,579.5235029,2021-02-22,2021,8,24.1655339072,59.63941067275,False
2021-02-22,moins de 65 ans,2020-2021,805.0,2178.0,123.55102040816327,15-64 ans,2021-02-22,2021-S08,15-64 ans,78.636070908,42.117676789,615.63016588,2021-02-22,2021,8,56.7250344366,82.326862678,False
2021-02-22,65 ans et plus,2020-2021,1402.0,1010.0,209.77551020408166,65 ans ou plus,2021-02-22,2021-S08,65 ans ou plus,13.753056235,6.6467264872,255.94149909,2021-02-22,2021,8,9.48925838632,20.87783714975,False
,,,,,,,2021-02-22,2021-S08,Tous âges,63.959771509,23.254268819,474.78814833,2021-02-22,2021,8,39.536469895,70.9666464575,False
,,,,,,,2021-03-01,2021-S09,00-04 ans,71.864893999,0.0,187.39751698,2021-03-01,2021,9,28.745957599600004,123.70713901725,False
,,,,,,,2021-03-01,2021-S09,05-14 ans,54.351518446,0.0,329.9340132,2021-03-01,2021,9,21.7406073784,62.471399365500005,False
,,,,,,,2021-03-01,2021-S09,15-64 ans,68.029062015,16.62303121,529.28120198,2021-03-01,2021,9,37.185443532,76.97864044175,False
,,,,,,,2021-03-01,2021-S09,65 ans ou plus,15.349429769,16.31747275,169.31615088,2021-03-01,2021,9,15.9302555576,19.979523942,False
,,,,,,,2021-03-01,2021-S09,Tous âges,54.372184954,14.670165773,391.33600291,2021-03-01,2021,9,30.550973445399997,67.24093723675,False
,,,,,,,2021-03-08,2021-S10,00-04 ans,86.039323157,49.912652857,195.18542615,2021-03-08,2021,10,64.363320977,102.255965179,False
,,,,,,,2021-03-08,2021-S10,05-14 ans,54.557027248,0.0,326.87955746,2021-03-08,2021,10,21.8228108992,57.518930474,False
,,,,,,,2021-03-08,2021-S10,15-64 ans,75.442977127,32.80436298,714.60724736,2021-03-08,2021,10,49.859808638800004,74.90258109975,False
,,,,,,,2021-03-08,2021-S10,65 ans ou plus,16.882817896,9.6758587325,216.62071682,2021-03-08,2021,10,12.5586423979,18.272311881,False
,,,,,,,2021-03-08,2021-S10,Tous âges,60.503431511,20.941733653,488.14095986,2021-03-08,2021,10,36.7664127962,62.76774678975,False
,,,,,,,2021-03-15,2021-S11,00-04 ans,102.94117647,46.082949309,246.83544304,2021-03-15,2021,11,68.8262401734,90.51344004650001,False
,,,,,,,2021-03-15,2021-S11,05-14 ans,63.541576409,0.0,346.40741982,2021-03-15,2021,11,25.416630563600002,58.21598921775,False
,,,,,,,2021-03-15,2021-S11,15-64 ans,79.739035883,35.862288811,575.13809009,2021-03-15,2021,11,53.4129876398,75.46178648325,False
