campagne,date,jour,groupe,year,month,day_of_week,week_of_year,is_weekend,ACTE(VGP),DOSES(J07E1),doses_per_acte,cumulative_actes,cumulative_doses,actes_7day_ma,actes_14day_ma,actes_lag_1,actes_lag_7,actes_lag_14,week_start
2023-2024,2023-11-08,23,65 ans et plus,2023,11,2,45,False,113110.0,210263.0,1.8589249403235788,1888831.0,4181182.0,88608.57142857143,73056.42857142857,150665.0,739.0,90320.0,2023-11-06
2023-2024,2023-11-08,23,moins de 65 ans,2023,11,2,45,False,26937.0,55074.0,2.0445483906893864,537591.0,1134219.0,23637.428571428572,20731.214285714286,31647.0,371.0,24523.0,2023-11-06
2023-2024,2023-11-09,24,65 ans et plus,2023,11,3,45,False,121136.0,215236.0,1.7768128384625546,2009967.0,4396418.0,93131.71428571429,75089.92857142857,113110.0,89474.0,92667.0,2023-11-06
2023-2024,2023-11-09,24,moins de 65 ans,2023,11,3,45,False,27719.0,54757.0,1.9754320141419244,565310.0,1188976.0,23735.714285714286,20905.428571428572,26937.0,27031.0,25280.0,2023-11-06
2023-2024,2023-11-10,25,65 ans et plus,2023,11,4,45,False,118375.0,212245.0,1.7929883843717,2128342.0,4608663.0,94068.42857142857,77040.85714285714,121136.0,111818.0,91062.0,2023-11-06
2023-2024,2023-11-10,25,moins de 65 ans,2023,11,4,45,False,34555.0,64124.0,1.8557082911300824,599865.0,1253100.0,23821.285714285714,21334.928571428572,27719.0,33956.0,28542.0,2023-11-06
2023-2024,2023-11-11,26,65 ans et plus,2023,11,5,45,True,858.0,2578.0,3.0046620046620047,2129200.0,4611241.0,89828.85714285714,75240.71428571429,118375.0,30535.0,26060.0,2023-11-06
2023-2024,2023-11-11,26,moins de 65 ans,2023,11,5,45,True,628.0,1673.0,2.6640127388535033,600493.0,1254773.0,21526.14285714286,20343.14285714286,34555.0,16694.0,14513.0,2023-11-06
2023-2024,2023-11-12,27,65 ans et plus,2023,11,6,45,True,288.0,776.0,2.6944444444444446,2129488.0,4612017.0,89828.14285714286,75238.0,858.0,293.0,326.0,2023-11-06
2023-2024,2023-11-12,27,moins de 65 ans,2023,11,6,45,True,174.0,540.0,3.103448275862069,600667.0,1255313.0,21519.428571428572,20341.714285714286,628.0,221.0,194.0,2023-11-06
2023-2024,2023-11-13,28,65 ans et plus,2023,11,0,46,False,118954.0,214073.0,1.7996284277956185,2248442.0,4826090.0,89055.14285714286,77599.64285714286,288.0,124365.0,85891.0,2023-11-13
2023-2024,2023-11-13,28,moins de 65 ans,2023,11,0,46,False,28483.0,56686.0,1.9901695748341115,629150.0,1311999.0,21449.0,20486.714285714286,174.0,28976.0,26453.0,2023-11-13
2023-2024,2023-11-14,29,65 ans et plus,2023,11,1,46,False,142255.0,235527.0,1.6556676390988014,2390697.0,5061617.0,87853.71428571429,80204.64285714286,118954.0,150665.0,105785.0,2023-11-13
2023-2024,2023-11-14,29,moins de 65 ans,2023,11,1,46,False,29755.0,57133.0,1.9201142665098303,658905.0,1369132.0,21178.714285714286,20510.5,28483.0,31647.0,29422.0,2023-11-13
2023-2024,2023-11-15,30,65 ans et plus,2023,11,2,46,False,111556.0,186627.0,1.6729445301014736,2502253.0,5248244.0,87631.71428571429,88120.14285714286,142255.0,113110.0,739.0,2023-11-13
2023-2024,2023-11-15,30,moins de 65 ans,2023,11,2,46,False,26722.0,51264.0,1.9184192799940125,685627.0,1420396.0,21148.0,22392.714285714286,29755.0,26937.0,371.0,2023-11-13
2023-2024,2023-11-16,31,65 ans et plus,2023,11,3,46,False,103550.0,169419.0,1.6361081603090295,2605803.0,5417663.0,85119.42857142857,89125.57142857143,111556.0,121136.0,89474.0,2023-11-13
2023-2024,2023-11-16,31,moins de 65 ans,2023,11,3,46,False,23903.0,45106.0,1.887043467347195,709530.0,1465502.0,20602.85714285714,22169.285714285714,26722.0,27719.0,27031.0,2023-11-13
2023-2024,2023-11-17,32,65 ans et plus,2023,11,4,46,False,102840.0,164936.0,1.6038117464021782,2708643.0,5582599.0,82900.14285714286,88484.28571428571,103550.0,118375.0,111818.0,2023-11-13
2023-2024,2023-11-17,32,moins de 65 ans,2023,11,4,46,False,29866.0,52249.0,1.749447532310989,739396.0,1517751.0,19933.0,21877.14285714286,23903.0,34555.0,33956.0,2023-11-13
2023-2024,2023-11-18,33,65 ans et plus,2023,11,5,46,True,26647.0,55835.0,2.0953578263969677,2735290.0,5638434.0,86584.28571428571,88206.57142857143,102840.0,858.0,30535.0,2023-11-13
2023-2024,2023-11-18,33,moins de 65 ans,2023,11,5,46,True,17214.0,31942.0,1.8555826652724527,756610.0,1549693.0,22302.428571428572,21914.285714285714,29866.0,628.0,16694.0,2023-11-13
2023-2024,2023-11-19,34,65 ans et plus,2023,11,6,46,True,211.0,608.0,2.881516587677725,2735501.0,5639042.0,86573.28571428571,88200.71428571429,26647.0,288.0,293.0,2023-11-13
2023-2024,2023-11-19,34,moins de 65 ans,2023,11,6,46,True,163.0,443.0,2.7177914110429446,756773.0,1550136.0,22300.85714285714,21910.14285714286,17214.0,174.0,221.0,2023-11-13
2023-2024,2023-11-20,35,65 ans et plus,2023,11,0,47,False,95141.0,148910.0,1.5651506711091958,2830642.0,5787952.0,83171.42857142857,86113.28571428571,211.0,118954.0,124365.0,2023-11-20
2023-2024,2023-11-20,35,moins de 65 ans,2023,11,0,47,False,23549.0,43661.0,1.854049004204,780322.0,1593797.0,21596.0,21522.5,163.0,28483.0,28976.0,2023-11-20
2023-2024,2023-11-21,36,65 ans et plus,2023,11,1,47,False,107664.0,165047.0,1.532982241046218,2938306.0,5952999.0,78229.85714285714,83041.78571428571,95141.0,142255.0,150665.0,2023-11-20
2023-2024,2023-11-21,36,moins de 65 ans,2023,11,1,47,False,24741.0,44373.0,1.793500666909179,805063.0,1638170.0,20879.714285714286,21029.214285714286,23549.0,29755.0,31647.0,2023-11-20
2023-2024,2023-11-22,37,65 ans et plus,2023,11,2,47,False,78683.0,123742.0,1.572664997521701,3016989.0,6076741.0,73533.71428571429,80582.71428571429,107664.0,111556.0,113110.0,2023-11-20
2023-2024,2023-11-22,37,moins de 65 ans,2023,11,2,47,False,21286.0,39395.0,1.850746969839331,826349.0,1677565.0,20103.14285714286,20625.571428571428,24741.0,26722.0,26937.0,2023-11-20
2023-2024,2023-11-23,38,65 ans et plus,2023,11,3,47,False,80829.0,125475.0,1.55235126006755,3097818.0,6202216.0,70287.85714285714,77703.64285714286,78683.0,103550.0,121136.0,2023-11-20
2023-2024,2023-11-23,38,moins de 65 ans,2023,11,3,47,False,20648.0,37328.0,1.8078264238667183,846997.0,1714893.0,19638.14285714286,20120.5,21286.0,23903.0,27719.0,2023-11-20
2023-2024,2023-11-24,39,65 ans et plus,2023,11,4,47,False,78890.0,120489.0,1.5273038407909747,3176708.0,6322705.0,66866.42857142857,74883.28571428571,80829.0,102840.0,118375.0,2023-11-20
2023-2024,2023-11-24,39,moins de 65 ans,2023,11,4,47,False,25275.0,42706.0,1.6896538081107815,872272.0,1757599.0,18982.285714285714,19457.64285714286,20648.0,29866.0,34555.0,2023-11-20
2023-2024,2023-11-25,40,65 ans et plus,2023,11,5,47,True,21630.0,42430.0,1.9616273693943598,3198338.0,6365135.0,66149.71428571429,76367.0,78890.0,26647.0,858.0,2023-11-20
2023-2024,2023-11-25,40,moins de 65 ans,2023,11,5,47,True,14107.0,25784.0,1.82774509108953,886379.0,1783383.0,18538.428571428572,20420.428571428572,25275.0,17214.0,628.0,2023-11-20
2023-2024,2023-11-26,41,65 ans et plus,2023,11,6,47,True,145.0,373.0,2.5724137931034483,3198483.0,6365508.0,66140.28571428571,76356.78571428571,21630.0,211.0,288.0,2023-11-20
2023-2024,2023-11-26,41,moins de 65 ans,2023,11,6,47,True,169.0,340.0,2.0118343195266273,886548.0,1783723.0,18539.285714285714,20420.071428571428,14107.0,163.0,174.0,2023-11-20
2023-2024,2023-11-27,42,65 ans et plus,2023,11,0,48,False,69847.0,105969.0,1.5171589330966255,3268330.0,6471477.0,62526.857142857145,72849.14285714286,145.0,95141.0,118954.0,2023-11-27
2023-2024,2023-11-27,42,moins de 65 ans,2023,11,0,48,False,18791.0,34569.0,1.8396572827417381,905339.0,1818292.0,17859.571428571428,19727.785714285714,169.0,23549.0,28483.0,2023-11-27
2023-2024,2023-11-28,43,65 ans et plus,2023,11,1,48,False,83264.0,122574.0,1.4721127978478095,3351594.0,6594051.0,59041.142857142855,68635.5,69847.0,107664.0,142255.0,2023-11-27
2023-2024,2023-11-28,43,moins de 65 ans,2023,11,1,48,False,20484.0,36585.0,1.7860281195079086,925823.0,1854877.0,17251.428571428572,19065.571428571428,18791.0,24741.0,29755.0,2023-11-27
2023-2024,2023-11-29,44,65 ans et plus,2023,11,2,48,False,60762.0,93716.0,1.542345544912939,3412356.0,6687767.0,56481.0,65007.357142857145,83264.0,78683.0,111556.0,2023-11-27
2023-2024,2023-11-29,44,moins de 65 ans,2023,11,2,48,False,18143.0,33570.0,1.8503003913355014,943966.0,1888447.0,16802.428571428572,18452.785714285714,20484.0,21286.0,26722.0,2023-11-27
2023-2024,2023-11-30,45,65 ans et plus,2023,11,3,48,False,63289.0,94177.0,1.4880468959850843,3475645.0,6781944.0,53975.28571428572,62131.57142857143,60762.0,80829.0,103550.0,2023-11-27
2023-2024,2023-11-30,45,moins de 65 ans,2023,11,3,48,False,17375.0,31418.0,1.8082302158273382,961341.0,1919865.0,16334.857142857143,17986.5,18143.0,20648.0,23903.0,2023-11-27
2023-2024,2023-12-01,46,65 ans et plus,2023,12,4,48,False,62594.0,91116.0,1.4556666773173148,3538239.0,6873060.0,51647.28571428572,59256.857142857145,63289.0,78890.0,102840.0,2023-11-27
2023-2024,2023-12-01,46,moins de 65 ans,2023,12,4,48,False,21350.0,35154.0,1.6465573770491804,982691.0,1955019.0,15774.142857142857,17378.214285714286,17375.0,25275.0,29866.0,2023-11-27
